text
"In 1988, Hungary consumed 82.42 TWh of coal."
"In 1989, Hungary consumed 73.83 TWh of coal."
"In 1990, Hungary consumed 71.61 TWh of coal."
"In 1991, Hungary consumed 66.68 TWh of coal."
"In 1992, Hungary consumed 60.13 TWh of coal."
"In 1993, Hungary consumed 54.17 TWh of coal."
"In 1994, Hungary consumed 51.39 TWh of coal."
"In 1995, Hungary consumed 50.55 TWh of coal."
"In 1996, Hungary consumed 49.92 TWh of coal."
"In 1997, Hungary consumed 47.68 TWh of coal."
"In 1998, Hungary consumed 46.27 TWh of coal."
"In 1999, Hungary consumed 48.17 TWh of coal."
"In 2000, Hungary consumed 44.99 TWh of coal."
"In 2001, Hungary consumed 42.75 TWh of coal."
"In 2002, Hungary consumed 41.25 TWh of coal."
"In 2003, Hungary consumed 42.21 TWh of coal."
"In 2004, Hungary consumed 40.02 TWh of coal."
"In 2005, Hungary consumed 35.59 TWh of coal."
"In 2006, Hungary consumed 35.73 TWh of coal."
"In 2007, Hungary consumed 36.33 TWh of coal."
"In 2008, Hungary consumed 35.29 TWh of coal."
"In 2009, Hungary consumed 29.72 TWh of coal."
"In 2010, Hungary consumed 31.31 TWh of coal."
"In 2011, Hungary consumed 31.55 TWh of coal."
"In 2012, Hungary consumed 30.35 TWh of coal."
"In 2013, Hungary consumed 26.58 TWh of coal."
"In 2014, Hungary consumed 26.27 TWh of coal."
"In 2015, Hungary consumed 27.23 TWh of coal."
"In 2016, Hungary consumed 25.51 TWh of coal."
"In 2017, Hungary consumed 26.14 TWh of coal."
"In 2018, Hungary consumed 24.70 TWh of coal."
"In 2019, Hungary consumed 21.39 TWh of coal."
"In 2020, Hungary consumed 19.59 TWh of coal."
"In 2021, Hungary consumed 15.94 TWh of coal."
"In 2022, Hungary consumed 14.47 TWh of coal."
"In 2023, Hungary consumed 10.10 TWh of coal."
"In 1965, Iceland consumed 0.08 TWh of coal."
"In 1966, Iceland consumed 0.06 TWh of coal."
"In 1967, Iceland consumed 0.04 TWh of coal."
"In 1968, Iceland consumed 0.03 TWh of coal."
"In 1969, Iceland consumed 0.02 TWh of coal."
"In 1970, Iceland consumed 0.02 TWh of coal."
"In 1971, Iceland consumed 0.01 TWh of coal."
"In 1972, Iceland consumed 0.01 TWh of coal."
"In 1973, Iceland consumed 0.01 TWh of coal."
"In 1974, Iceland consumed 0.00 TWh of coal."
"In 1975, Iceland consumed 0.00 TWh of coal."
"In 1976, Iceland consumed 0.00 TWh of coal."
"In 1977, Iceland consumed 0.00 TWh of coal."
"In 1978, Iceland consumed 0.00 TWh of coal."
"In 1979, Iceland consumed 0.18 TWh of coal."
"In 1980, Iceland consumed 0.24 TWh of coal."
"In 1981, Iceland consumed 0.42 TWh of coal."
"In 1982, Iceland consumed 0.39 TWh of coal."
"In 1983, Iceland consumed 0.55 TWh of coal."
"In 1984, Iceland consumed 0.77 TWh of coal."
"In 1985, Iceland consumed 0.82 TWh of coal."
"In 1986, Iceland consumed 0.92 TWh of coal."
"In 1987, Iceland consumed 0.74 TWh of coal."
"In 1988, Iceland consumed 0.74 TWh of coal."
"In 1989, Iceland consumed 0.79 TWh of coal."
"In 1990, Iceland consumed 0.76 TWh of coal."
"In 1991, Iceland consumed 0.78 TWh of coal."
"In 1992, Iceland consumed 0.61 TWh of coal."
"In 1993, Iceland consumed 0.63 TWh of coal."
"In 1994, Iceland consumed 0.63 TWh of coal."
"In 1995, Iceland consumed 0.74 TWh of coal."
"In 1996, Iceland consumed 0.73 TWh of coal."
"In 1997, Iceland consumed 0.76 TWh of coal."
"In 1998, Iceland consumed 0.68 TWh of coal."
"In 1999, Iceland consumed 0.80 TWh of coal."
"In 2000, Iceland consumed 1.10 TWh of coal."
"In 2001, Iceland consumed 1.19 TWh of coal."
"In 2002, Iceland consumed 1.19 TWh of coal."
"In 2003, Iceland consumed 1.17 TWh of coal."
"In 2004, Iceland consumed 1.22 TWh of coal."
"In 2005, Iceland consumed 1.17 TWh of coal."
"In 2006, Iceland consumed 1.19 TWh of coal."
"In 2007, Iceland consumed 1.28 TWh of coal."
"In 2008, Iceland consumed 1.11 TWh of coal."
"In 2009, Iceland consumed 1.03 TWh of coal."
"In 2010, Iceland consumed 1.08 TWh of coal."
"In 2011, Iceland consumed 1.08 TWh of coal."
"In 2012, Iceland consumed 1.11 TWh of coal."
"In 2013, Iceland consumed 1.27 TWh of coal."
"In 2014, Iceland consumed 1.04 TWh of coal."
"In 2015, Iceland consumed 1.16 TWh of coal."
"In 2016, Iceland consumed 1.34 TWh of coal."
"In 2017, Iceland consumed 1.33 TWh of coal."
"In 2018, Iceland consumed 1.33 TWh of coal."
"In 2019, Iceland consumed 1.31 TWh of coal."
"In 2020, Iceland consumed 0.96 TWh of coal."
"In 2021, Iceland consumed 1.36 TWh of coal."
"In 2022, Iceland consumed 1.35 TWh of coal."
"In 2023, Iceland consumed 0.97 TWh of coal."
"In 1965, India consumed 413.41 TWh of coal."
"In 1966, India consumed 412.42 TWh of coal."
"In 1967, India consumed 419.29 TWh of coal."
"In 1968, India consumed 433.82 TWh of coal."
"In 1969, India consumed 460.84 TWh of coal."
"In 1970, India consumed 436.81 TWh of coal."
"In 1971, India consumed 442.87 TWh of coal."
"In 1972, India consumed 467.68 TWh of coal."
"In 1973, India consumed 461.45 TWh of coal."
"In 1974, India consumed 520.86 TWh of coal."
"In 1975, India consumed 559.91 TWh of coal."
"In 1976, India consumed 583.03 TWh of coal."
"In 1977, India consumed 610.35 TWh of coal."
"In 1978, India consumed 590.66 TWh of coal."
"In 1979, India consumed 627.49 TWh of coal."
"In 1980, India consumed 659.57 TWh of coal."
"In 1981, India consumed 742.14 TWh of coal."
"In 1982, India consumed 733.90 TWh of coal."
"In 1983, India consumed 779.05 TWh of coal."
"In 1984, India consumed 818.31 TWh of coal."
"In 1985, India consumed 857.40 TWh of coal."
"In 1986, India consumed 921.24 TWh of coal."
"In 1987, India consumed 1011.63 TWh of coal."
"In 1988, India consumed 1085.56 TWh of coal."
"In 1989, India consumed 1179.94 TWh of coal."
"In 1990, India consumed 1276.03 TWh of coal."
"In 1991, India consumed 1357.88 TWh of coal."
"In 1992, India consumed 1438.26 TWh of coal."
"In 1993, India consumed 1489.63 TWh of coal."
"In 1994, India consumed 1537.29 TWh of coal."
"In 1995, India consumed 1631.61 TWh of coal."
"In 1996, India consumed 1678.48 TWh of coal."
"In 1997, India consumed 1755.36 TWh of coal."
"In 1998, India consumed 1813.66 TWh of coal."
"In 1999, India consumed 1796.67 TWh of coal."
"In 2000, India consumed 1911.17 TWh of coal."
"In 2001, India consumed 1926.95 TWh of coal."
"In 2002, India consumed 2012.79 TWh of coal."
"In 2003, India consumed 2107.98 TWh of coal."
"In 2004, India consumed 2243.53 TWh of coal."
"In 2005, India consumed 2456.11 TWh of coal."
"In 2006, India consumed 2549.86 TWh of coal."
"In 2007, India consumed 2790.27 TWh of coal."
"In 2008, India consumed 3020.76 TWh of coal."
"In 2009, India consumed 3268.27 TWh of coal."
"In 2010, India consumed 3348.55 TWh of coal."
"In 2011, India consumed 3478.86 TWh of coal."
"In 2012, India consumed 3787.82 TWh of coal."
"In 2013, India consumed 4009.73 TWh of coal."
"In 2014, India consumed 4401.07 TWh of coal."
"In 2015, India consumed 4490.47 TWh of coal."
"In 2016, India consumed 4587.69 TWh of coal."
"In 2017, India consumed 4737.16 TWh of coal."
"In 2018, India consumed 4981.60 TWh of coal."
"In 2019, India consumed 4989.02 TWh of coal."
"In 2020, India consumed 4714.67 TWh of coal."
"In 2021, India consumed 5352.79 TWh of coal."
"In 2022, India consumed 5562.66 TWh of coal."
"In 2023, India consumed 6105.90 TWh of coal."
"In 1965, Indonesia consumed 1.50 TWh of coal."
"In 1966, Indonesia consumed 1.84 TWh of coal."
"In 1967, Indonesia consumed 1.29 TWh of coal."
"In 1968, Indonesia consumed 0.97 TWh of coal."
"In 1969, Indonesia consumed 1.16 TWh of coal."
"In 1970, Indonesia consumed 1.01 TWh of coal."
"In 1971, Indonesia consumed 1.16 TWh of coal."
"In 1972, Indonesia consumed 1.16 TWh of coal."
"In 1973, Indonesia consumed 0.78 TWh of coal."
"In 1974, Indonesia consumed 0.85 TWh of coal."
"In 1975, Indonesia consumed 1.08 TWh of coal."
"In 1976, Indonesia consumed 1.08 TWh of coal."
"In 1977, Indonesia consumed 1.16 TWh of coal."
"In 1978, Indonesia consumed 1.55 TWh of coal."
"In 1979, Indonesia consumed 2.33 TWh of coal."
"In 1980, Indonesia consumed 2.94 TWh of coal."
"In 1981, Indonesia consumed 3.14 TWh of coal."
"In 1982, Indonesia consumed 2.97 TWh of coal."
"In 1983, Indonesia consumed 2.97 TWh of coal."
"In 1984, Indonesia consumed 3.11 TWh of coal."
"In 1985, Indonesia consumed 10.47 TWh of coal."
"In 1986, Indonesia consumed 16.82 TWh of coal."
"In 1987, Indonesia consumed 26.37 TWh of coal."
"In 1988, Indonesia consumed 27.54 TWh of coal."
"In 1989, Indonesia consumed 41.33 TWh of coal."
"In 1990, Indonesia consumed 39.79 TWh of coal."
"In 1991, Indonesia consumed 40.27 TWh of coal."
"In 1992, Indonesia consumed 49.15 TWh of coal."
"In 1993, Indonesia consumed 57.30 TWh of coal."
"In 1994, Indonesia consumed 57.32 TWh of coal."
"In 1995, Indonesia consumed 63.08 TWh of coal."
"In 1996, Indonesia consumed 75.19 TWh of coal."
"In 1997, Indonesia consumed 92.73 TWh of coal."
"In 1998, Indonesia consumed 99.51 TWh of coal."
"In 1999, Indonesia consumed 136.96 TWh of coal."
"In 2000, Indonesia consumed 153.07 TWh of coal."
"In 2001, Indonesia consumed 194.33 TWh of coal."
"In 2002, Indonesia consumed 200.46 TWh of coal."
"In 2003, Indonesia consumed 269.09 TWh of coal."
"In 2004, Indonesia consumed 247.38 TWh of coal."
"In 2005, Indonesia consumed 283.75 TWh of coal."
"In 2006, Indonesia consumed 330.79 TWh of coal."
"In 2007, Indonesia consumed 417.33 TWh of coal."
"In 2008, Indonesia consumed 366.07 TWh of coal."
"In 2009, Indonesia consumed 378.32 TWh of coal."
"In 2010, Indonesia consumed 429.62 TWh of coal."
"In 2011, Indonesia consumed 496.27 TWh of coal."
"In 2012, Indonesia consumed 505.71 TWh of coal."
"In 2013, Indonesia consumed 440.76 TWh of coal."
"In 2014, Indonesia consumed 469.07 TWh of coal."
"In 2015, Indonesia consumed 532.27 TWh of coal."
"In 2016, Indonesia consumed 544.32 TWh of coal."
"In 2017, Indonesia consumed 566.11 TWh of coal."
"In 2018, Indonesia consumed 655.73 TWh of coal."
"In 2019, Indonesia consumed 801.23 TWh of coal."
"In 2020, Indonesia consumed 765.38 TWh of coal."
"In 2021, Indonesia consumed 763.23 TWh of coal."
"In 2022, Indonesia consumed 1216.51 TWh of coal."
"In 2023, Indonesia consumed 1199.91 TWh of coal."
"In 1965, Iran consumed 2.45 TWh of coal."
"In 1966, Iran consumed 2.70 TWh of coal."
"In 1967, Iran consumed 2.98 TWh of coal."
"In 1968, Iran consumed 3.28 TWh of coal."
"In 1969, Iran consumed 3.62 TWh of coal."
"In 1970, Iran consumed 3.99 TWh of coal."
"In 1971, Iran consumed 2.81 TWh of coal."
"In 1972, Iran consumed 4.39 TWh of coal."
"In 1973, Iran consumed 7.38 TWh of coal."
"In 1974, Iran consumed 8.09 TWh of coal."
"In 1975, Iran consumed 14.98 TWh of coal."
"In 1976, Iran consumed 14.81 TWh of coal."
"In 1977, Iran consumed 14.98 TWh of coal."
"In 1978, Iran consumed 9.15 TWh of coal."
"In 1979, Iran consumed 13.21 TWh of coal."
"In 1980, Iran consumed 13.91 TWh of coal."
"In 1981, Iran consumed 11.62 TWh of coal."
"In 1982, Iran consumed 15.67 TWh of coal."
"In 1983, Iran consumed 14.78 TWh of coal."
"In 1984, Iran consumed 11.43 TWh of coal."
"In 1985, Iran consumed 11.24 TWh of coal."
"In 1986, Iran consumed 11.07 TWh of coal."
"In 1987, Iran consumed 10.89 TWh of coal."
"In 1988, Iran consumed 11.24 TWh of coal."
"In 1989, Iran consumed 8.26 TWh of coal."
"In 1990, Iran consumed 8.26 TWh of coal."
"In 1991, Iran consumed 11.79 TWh of coal."
"In 1992, Iran consumed 10.39 TWh of coal."
"In 1993, Iran consumed 12.77 TWh of coal."
"In 1994, Iran consumed 12.82 TWh of coal."
"In 1995, Iran consumed 12.00 TWh of coal."
"In 1996, Iran consumed 12.56 TWh of coal."
"In 1997, Iran consumed 12.87 TWh of coal."
"In 1998, Iran consumed 14.99 TWh of coal."
"In 1999, Iran consumed 14.26 TWh of coal."
"In 2000, Iran consumed 15.16 TWh of coal."
"In 2001, Iran consumed 14.86 TWh of coal."
"In 2002, Iran consumed 14.08 TWh of coal."
"In 2003, Iran consumed 15.26 TWh of coal."
"In 2004, Iran consumed 15.97 TWh of coal."
"In 2005, Iran consumed 18.10 TWh of coal."
"In 2006, Iran consumed 17.47 TWh of coal."
"In 2007, Iran consumed 18.22 TWh of coal."
"In 2008, Iran consumed 14.34 TWh of coal."
"In 2009, Iran consumed 9.26 TWh of coal."
"In 2010, Iran consumed 13.36 TWh of coal."
"In 2011, Iran consumed 13.73 TWh of coal."
"In 2012, Iran consumed 10.65 TWh of coal."
"In 2013, Iran consumed 8.86 TWh of coal."
"In 2014, Iran consumed 10.55 TWh of coal."
"In 2015, Iran consumed 12.70 TWh of coal."
"In 2016, Iran consumed 10.56 TWh of coal."
"In 2017, Iran consumed 11.98 TWh of coal."
"In 2018, Iran consumed 15.85 TWh of coal."
"In 2019, Iran consumed 18.93 TWh of coal."
"In 2020, Iran consumed 21.42 TWh of coal."
"In 2021, Iran consumed 20.83 TWh of coal."
"In 2022, Iran consumed 21.50 TWh of coal."
"In 2023, Iran consumed 21.89 TWh of coal."
"In 2017, Iraq consumed 0.00 TWh of coal."
"In 2018, Iraq consumed 0.00 TWh of coal."
"In 2019, Iraq consumed 0.00 TWh of coal."
"In 1965, Ireland consumed 36.36 TWh of coal."
"In 1966, Ireland consumed 41.41 TWh of coal."
"In 1967, Ireland consumed 44.10 TWh of coal."
"In 1968, Ireland consumed 53.86 TWh of coal."
"In 1969, Ireland consumed 51.28 TWh of coal."
"In 1970, Ireland consumed 25.00 TWh of coal."
"In 1971, Ireland consumed 23.86 TWh of coal."
"In 1972, Ireland consumed 22.21 TWh of coal."
"In 1973, Ireland consumed 21.67 TWh of coal."
"In 1974, Ireland consumed 23.36 TWh of coal."
"In 1975, Ireland consumed 19.78 TWh of coal."
"In 1976, Ireland consumed 20.34 TWh of coal."
"In 1977, Ireland consumed 21.31 TWh of coal."
"In 1978, Ireland consumed 20.15 TWh of coal."
"In 1979, Ireland consumed 23.12 TWh of coal."
"In 1980, Ireland consumed 21.91 TWh of coal."
"In 1981, Ireland consumed 22.93 TWh of coal."
"In 1982, Ireland consumed 24.26 TWh of coal."
"In 1983, Ireland consumed 26.32 TWh of coal."
"In 1984, Ireland consumed 25.23 TWh of coal."
"In 1985, Ireland consumed 28.98 TWh of coal."
"In 1986, Ireland consumed 31.85 TWh of coal."
"In 1987, Ireland consumed 40.93 TWh of coal."
"In 1988, Ireland consumed 41.67 TWh of coal."
"In 1989, Ireland consumed 41.75 TWh of coal."
"In 1990, Ireland consumed 40.26 TWh of coal."
"In 1991, Ireland consumed 38.62 TWh of coal."
"In 1992, Ireland consumed 36.79 TWh of coal."
"In 1993, Ireland consumed 35.75 TWh of coal."
"In 1994, Ireland consumed 34.20 TWh of coal."
"In 1995, Ireland consumed 34.44 TWh of coal."
"In 1996, Ireland consumed 34.63 TWh of coal."
"In 1997, Ireland consumed 32.99 TWh of coal."
"In 1998, Ireland consumed 33.21 TWh of coal."
"In 1999, Ireland consumed 28.57 TWh of coal."
"In 2000, Ireland consumed 30.42 TWh of coal."
"In 2001, Ireland consumed 31.86 TWh of coal."
"In 2002, Ireland consumed 30.63 TWh of coal."
"In 2003, Ireland consumed 29.65 TWh of coal."
"In 2004, Ireland consumed 27.70 TWh of coal."
"In 2005, Ireland consumed 30.78 TWh of coal."
"In 2006, Ireland consumed 27.77 TWh of coal."
"In 2007, Ireland consumed 27.12 TWh of coal."
"In 2008, Ireland consumed 26.54 TWh of coal."
"In 2009, Ireland consumed 23.20 TWh of coal."
"In 2010, Ireland consumed 23.10 TWh of coal."
"In 2011, Ireland consumed 22.67 TWh of coal."
"In 2012, Ireland consumed 26.30 TWh of coal."
"In 2013, Ireland consumed 23.79 TWh of coal."
"In 2014, Ireland consumed 23.39 TWh of coal."
"In 2015, Ireland consumed 25.51 TWh of coal."
"In 2016, Ireland consumed 24.50 TWh of coal."
"In 2017, Ireland consumed 20.86 TWh of coal."
"In 2018, Ireland consumed 16.41 TWh of coal."
"In 2019, Ireland consumed 11.74 TWh of coal."
"In 2020, Ireland consumed 10.06 TWh of coal."
"In 2021, Ireland consumed 13.72 TWh of coal."
"In 2022, Ireland consumed 11.05 TWh of coal."
"In 2023, Ireland consumed 7.55 TWh of coal."
"In 1980, Israel consumed 0.01 TWh of coal."
"In 1981, Israel consumed 0.01 TWh of coal."
"In 1982, Israel consumed 6.45 TWh of coal."
"In 1983, Israel consumed 12.16 TWh of coal."
"In 1984, Israel consumed 19.69 TWh of coal."
"In 1985, Israel consumed 21.48 TWh of coal."
"In 1986, Israel consumed 23.85 TWh of coal."
"In 1987, Israel consumed 25.40 TWh of coal."
"In 1988, Israel consumed 24.34 TWh of coal."
"In 1989, Israel consumed 26.30 TWh of coal."
"In 1990, Israel consumed 27.57 TWh of coal."
"In 1991, Israel consumed 29.85 TWh of coal."
"In 1992, Israel consumed 36.74 TWh of coal."
"In 1993, Israel consumed 41.51 TWh of coal."
"In 1994, Israel consumed 43.99 TWh of coal."
"In 1995, Israel consumed 48.02 TWh of coal."
"In 1996, Israel consumed 58.21 TWh of coal."
"In 1997, Israel consumed 63.30 TWh of coal."
"In 1998, Israel consumed 67.95 TWh of coal."
"In 1999, Israel consumed 66.74 TWh of coal."
"In 2000, Israel consumed 72.74 TWh of coal."
"In 2001, Israel consumed 83.97 TWh of coal."
"In 2002, Israel consumed 88.76 TWh of coal."
"In 2003, Israel consumed 91.99 TWh of coal."
"In 2004, Israel consumed 92.87 TWh of coal."
"In 2005, Israel consumed 92.34 TWh of coal."
"In 2006, Israel consumed 91.29 TWh of coal."
"In 2007, Israel consumed 93.36 TWh of coal."
"In 2008, Israel consumed 91.87 TWh of coal."
"In 2009, Israel consumed 89.97 TWh of coal."
"In 2010, Israel consumed 89.92 TWh of coal."
"In 2011, Israel consumed 92.25 TWh of coal."
"In 2012, Israel consumed 102.47 TWh of coal."
"In 2013, Israel consumed 82.44 TWh of coal."
"In 2014, Israel consumed 76.61 TWh of coal."
"In 2015, Israel consumed 75.03 TWh of coal."
"In 2016, Israel consumed 64.12 TWh of coal."
"In 2017, Israel consumed 58.19 TWh of coal."
"In 2018, Israel consumed 54.78 TWh of coal."
"In 2019, Israel consumed 57.90 TWh of coal."
"In 2020, Israel consumed 50.47 TWh of coal."
"In 2021, Israel consumed 45.23 TWh of coal."
"In 2022, Israel consumed 44.43 TWh of coal."
"In 2023, Israel consumed 38.42 TWh of coal."
"In 1965, Italy consumed 100.32 TWh of coal."
"In 1966, Italy consumed 104.34 TWh of coal."
"In 1967, Italy consumed 114.35 TWh of coal."
"In 1968, Italy consumed 110.74 TWh of coal."
"In 1969, Italy consumed 113.67 TWh of coal."
"In 1970, Italy consumed 114.79 TWh of coal."
"In 1971, Italy consumed 110.89 TWh of coal."
"In 1972, Italy consumed 103.19 TWh of coal."
"In 1973, Italy consumed 104.70 TWh of coal."
"In 1974, Italy consumed 114.02 TWh of coal."
